reaction_id,story_id,story_text,emoji,created_at,published_at,is_published,topic,days_since_published
4307,308.0,1602.0,✌,2018-05-14 01:36:41+00:00,2019-01-14 00:00:00+00:00,True,relationships,-245.0
4306,227.0,1188.0,✌,2018-05-14 01:35:00+00:00,2019-08-25 00:00:00+00:00,True,relationships,-468.0
4305,227.0,1184.0,✌,2018-05-14 01:34:46+00:00,2019-08-25 00:00:00+00:00,True,relationships,-468.0
4304,227.0,1183.0,✌,2018-05-14 01:34:40+00:00,2019-08-25 00:00:00+00:00,True,relationships,-468.0
4303,136.0,,👀,2018-05-14 01:32:48+00:00,2018-11-15 00:00:00+00:00,True,relationships,-185.0
4302,97.0,,✌,2018-05-14 01:32:10+00:00,2017-10-13 00:00:00+00:00,True,relationships,213.0
4301,205.0,1048.0,😅,2018-05-14 00:49:13+00:00,2018-08-13 00:00:00+00:00,True,relationships,-91.0
4300,101.0,513.0,✌,2018-05-14 00:40:42+00:00,2017-10-15 00:00:00+00:00,True,relationships,211.0
4299,14.0,66.0,😭,2018-05-14 00:37:40+00:00,2017-09-05 23:46:41+00:00,True,puberty,250.0
4298,2.0,7.0,😅,2018-05-14 00:34:47+00:00,2017-09-05 23:46:41+00:00,True,puberty,250.0
4297,2.0,6.0,👀,2018-05-14 00:34:37+00:00,2017-09-05 23:46:41+00:00,True,puberty,250.0
4296,2.0,6.0,✌,2018-05-14 00:34:34+00:00,2017-09-05 23:46:41+00:00,True,puberty,250.0
4295,2.0,5.0,😭,2018-05-14 00:34:27+00:00,2017-09-05 23:46:41+00:00,True,puberty,250.0
4294,2.0,4.0,👀,2018-05-14 00:34:20+00:00,2017-09-05 23:46:41+00:00,True,puberty,250.0
4293,390.0,2007.0,✌,2018-05-14 00:31:29+00:00,2019-01-01 00:00:00+00:00,True,relationships,-232.0
4292,390.0,2006.0,👀,2018-05-14 00:31:25+00:00,2019-01-01 00:00:00+00:00,True,relationships,-232.0
4291,390.0,2009.0,👀,2018-05-14 00:31:20+00:00,2019-01-01 00:00:00+00:00,True,relationships,-232.0
4290,223.0,1162.0,✌,2018-05-14 00:25:00+00:00,2019-09-21 00:00:00+00:00,True,relationships,-495.0
4289,397.0,2039.0,✌,2018-05-14 00:21:15+00:00,2018-11-26 00:00:00+00:00,True,puberty,-196.0
4288,409.0,,😭,2018-05-14 00:20:35+00:00,2018-12-31 00:00:00+00:00,True,relationships,-231.0
4287,399.0,,✌,2018-05-14 00:19:35+00:00,2019-01-01 00:00:00+00:00,True,puberty,-232.0
4286,412.0,,✌,2018-05-14 00:18:31+00:00,2018-12-31 00:00:00+00:00,True,relationships,-231.0
4285,408.0,,✌,2018-05-14 00:10:49+00:00,2018-05-10 00:00:00+00:00,True,relationships,4.0
4284,403.0,,❤️,2018-05-13 21:58:59+00:00,2018-05-05 00:00:00+00:00,True,bullying,8.0
4283,407.0,,❤️,2018-05-13 21:57:28+00:00,2018-11-29 00:00:00+00:00,True,bullying,-200.0
4282,394.0,2028.0,✌,2018-05-13 21:47:54+00:00,2018-09-24 00:00:00+00:00,True,bullying,-134.0
4281,395.0,2033.0,✌,2018-05-13 21:47:35+00:00,2018-11-19 00:00:00+00:00,True,relationships,-190.0
4280,399.0,,👀,2018-05-13 21:45:15+00:00,2019-01-01 00:00:00+00:00,True,puberty,-233.0
4279,404.0,2070.0,😅,2018-05-13 21:42:38+00:00,2018-11-25 00:00:00+00:00,True,puberty,-196.0
4278,404.0,2069.0,😅,2018-05-13 21:42:36+00:00,2018-11-25 00:00:00+00:00,True,puberty,-196.0
4277,16.0,78.0,✌,2018-05-13 21:36:58+00:00,2017-09-05 23:46:41+00:00,True,bullying,249.0
4276,16.0,76.0,✌,2018-05-13 21:36:31+00:00,2017-09-05 23:46:41+00:00,True,bullying,249.0
4275,408.0,2080.0,✌,2018-05-13 21:31:50+00:00,2018-05-10 00:00:00+00:00,True,relationships,3.0
4274,408.0,2080.0,❤️,2018-05-13 21:31:42+00:00,2018-05-10 00:00:00+00:00,True,relationships,3.0
4273,390.0,2009.0,❤️,2018-05-13 20:08:07+00:00,2019-01-01 00:00:00+00:00,True,relationships,-233.0
4272,86.0,428.0,👀,2018-05-13 20:06:49+00:00,2017-10-09 00:00:00+00:00,True,relationships,216.0
4271,402.0,,👀,2018-05-13 20:05:55+00:00,2019-03-03 00:00:00+00:00,True,relationships,-294.0
4270,397.0,2039.0,✌,2018-05-13 17:56:20+00:00,2018-11-26 00:00:00+00:00,True,puberty,-197.0
4269,409.0,,✌,2018-05-13 17:55:32+00:00,2018-12-31 00:00:00+00:00,True,relationships,-232.0
4268,400.0,,✌,2018-05-13 17:20:16+00:00,2019-03-02 00:00:00+00:00,True,puberty,-293.0
4267,408.0,,❤️,2018-05-13 05:01:22+00:00,2018-05-10 00:00:00+00:00,True,relationships,3.0
4266,409.0,,❤️,2018-05-13 03:36:25+00:00,2018-12-31 00:00:00+00:00,True,relationships,-232.0
4265,410.0,,✌,2018-05-13 03:35:34+00:00,2018-05-12 00:00:00+00:00,True,relationships,1.0
4264,388.0,,✌,2018-05-13 02:59:01+00:00,2018-11-21 00:00:00+00:00,True,relationships,-192.0
4263,397.0,,✌,2018-05-13 02:57:46+00:00,2018-11-26 00:00:00+00:00,True,puberty,-197.0
4262,398.0,,👀,2018-05-13 02:57:13+00:00,2018-12-12 00:00:00+00:00,True,relationships,-213.0
4261,403.0,,❤️,2018-05-13 02:56:01+00:00,2018-05-05 00:00:00+00:00,True,bullying,8.0
4260,410.0,,✌,2018-05-13 02:54:43+00:00,2018-05-12 00:00:00+00:00,True,relationships,1.0
4259,410.0,,✌,2018-05-13 02:54:27+00:00,2018-05-12 00:00:00+00:00,True,relationships,1.0
4258,407.0,2078.0,❤️,2018-05-13 01:34:54+00:00,2018-11-29 00:00:00+00:00,True,bullying,-200.0
4257,300.0,,✌,2018-05-13 00:28:17+00:00,2018-10-20 00:00:00+00:00,True,puberty,-160.0
4256,404.0,,👀,2018-05-13 00:20:03+00:00,2018-11-25 00:00:00+00:00,True,puberty,-196.0
4255,403.0,,👀,2018-05-13 00:19:19+00:00,2018-05-05 00:00:00+00:00,True,bullying,8.0
4254,396.0,2034.0,👀,2018-05-12 23:45:53+00:00,2019-03-13 00:00:00+00:00,True,relationships,-305.0
4253,396.0,2035.0,✌,2018-05-12 23:45:44+00:00,2019-03-13 00:00:00+00:00,True,relationships,-305.0
4252,396.0,2036.0,✌,2018-05-12 23:45:37+00:00,2019-03-13 00:00:00+00:00,True,relationships,-305.0
4251,410.0,,✌,2018-05-12 20:59:47+00:00,2018-05-12 00:00:00+00:00,True,relationships,0.0
4250,404.0,,✌,2018-05-12 20:39:40+00:00,2018-11-25 00:00:00+00:00,True,puberty,-197.0
4249,182.0,,😅,2018-05-12 19:00:04+00:00,2017-12-24 00:00:00+00:00,True,puberty,139.0
4248,397.0,2040.0,✌,2018-05-12 17:04:15+00:00,2018-11-26 00:00:00+00:00,True,puberty,-198.0
4247,406.0,,❤️,2018-05-12 17:02:28+00:00,2018-05-08 00:00:00+00:00,True,relationships,4.0
4246,13.0,60.0,✌,2018-05-12 16:28:13+00:00,2017-09-05 23:46:41+00:00,True,puberty,248.0
4245,371.0,,✌,2018-05-12 13:49:51+00:00,2018-10-21 00:00:00+00:00,True,relationships,-162.0
4244,396.0,,❤️,2018-05-12 13:45:45+00:00,2019-03-13 00:00:00+00:00,True,relationships,-305.0
4243,45.0,,👀,2018-05-12 09:39:54+00:00,2017-09-26 00:00:00+00:00,True,puberty,228.0
4242,393.0,,👀,2018-05-12 08:50:00+00:00,2019-02-05 00:00:00+00:00,True,relationships,-269.0
4241,397.0,,✌,2018-05-12 08:41:47+00:00,2018-11-26 00:00:00+00:00,True,puberty,-198.0
4240,294.0,,✌,2018-05-12 07:39:40+00:00,2019-01-14 00:00:00+00:00,True,relationships,-247.0
4239,178.0,,😅,2018-05-11 23:40:59+00:00,2017-12-20 00:00:00+00:00,True,puberty,142.0
4238,408.0,2080.0,👀,2018-05-11 23:38:16+00:00,2018-05-10 00:00:00+00:00,True,relationships,1.0
4237,408.0,2079.0,👀,2018-05-11 23:38:07+00:00,2018-05-10 00:00:00+00:00,True,relationships,1.0
4236,404.0,2068.0,✌,2018-05-11 23:36:38+00:00,2018-11-25 00:00:00+00:00,True,puberty,-198.0
4235,407.0,,❤️,2018-05-11 21:40:07+00:00,2018-11-29 00:00:00+00:00,True,bullying,-202.0
4234,20.0,,✌,2018-05-11 21:39:59+00:00,2017-09-05 23:46:41+00:00,True,relationships,247.0
4233,369.0,,✌,2018-05-11 21:17:58+00:00,2018-11-22 00:00:00+00:00,True,relationships,-195.0
4232,369.0,1907.0,✌,2018-05-11 21:17:44+00:00,2018-11-22 00:00:00+00:00,True,relationships,-195.0
4231,4.0,12.0,✌,2018-05-11 21:14:48+00:00,2017-09-05 23:46:41+00:00,True,bullying,247.0
4230,4.0,12.0,👀,2018-05-11 21:14:46+00:00,2017-09-05 23:46:41+00:00,True,bullying,247.0
4229,4.0,12.0,😭,2018-05-11 21:14:38+00:00,2017-09-05 23:46:41+00:00,True,bullying,247.0
4228,404.0,2069.0,😅,2018-05-11 21:14:15+00:00,2018-11-25 00:00:00+00:00,True,puberty,-198.0
4227,404.0,,😅,2018-05-11 21:14:11+00:00,2018-11-25 00:00:00+00:00,True,puberty,-198.0
4226,391.0,2018.0,👀,2018-05-11 16:20:27+00:00,2018-09-22 00:00:00+00:00,True,relationships,-134.0
4225,391.0,2018.0,❤️,2018-05-11 16:20:22+00:00,2018-09-22 00:00:00+00:00,True,relationships,-134.0
4224,393.0,2026.0,✌,2018-05-11 16:18:13+00:00,2019-02-05 00:00:00+00:00,True,relationships,-270.0
4223,408.0,2082.0,✌,2018-05-11 16:15:05+00:00,2018-05-10 00:00:00+00:00,True,relationships,1.0
4222,408.0,2080.0,✌,2018-05-11 16:14:38+00:00,2018-05-10 00:00:00+00:00,True,relationships,1.0
4221,389.0,2005.0,❤️,2018-05-11 12:06:26+00:00,2018-09-05 00:00:00+00:00,True,puberty,-117.0
4220,399.0,,😭,2018-05-11 07:16:42+00:00,2019-01-01 00:00:00+00:00,True,puberty,-235.0
4219,224.0,,✌,2018-05-11 06:38:43+00:00,2019-09-21 00:00:00+00:00,True,relationships,-498.0
4218,408.0,2080.0,👀,2018-05-11 05:28:07+00:00,2018-05-10 00:00:00+00:00,True,relationships,1.0
4217,383.0,,😅,2018-05-11 04:26:19+00:00,2018-12-01 00:00:00+00:00,True,puberty,-204.0
4216,407.0,,✌,2018-05-11 04:25:34+00:00,2018-11-29 00:00:00+00:00,True,bullying,-202.0
4215,256.0,1325.0,✌,2018-05-11 04:24:56+00:00,2019-08-19 00:00:00+00:00,True,relationships,-465.0
4214,286.0,,✌,2018-05-11 00:10:59+00:00,2018-10-22 00:00:00+00:00,True,relationships,-164.0
4213,13.0,60.0,✌,2018-05-10 22:56:57+00:00,2017-09-05 23:46:41+00:00,True,puberty,246.0
4212,223.0,,❤️,2018-05-10 22:48:07+00:00,2019-09-21 00:00:00+00:00,True,relationships,-499.0
4211,397.0,,❤️,2018-05-10 22:45:22+00:00,2018-11-26 00:00:00+00:00,True,puberty,-200.0
4210,406.0,,✌,2018-05-10 22:43:07+00:00,2018-05-08 00:00:00+00:00,True,relationships,2.0
4209,406.0,,❤️,2018-05-10 16:15:01+00:00,2018-05-08 00:00:00+00:00,True,relationships,2.0
4208,368.0,1900.0,❤️,2018-05-10 16:12:03+00:00,2018-11-28 00:00:00+00:00,True,puberty,-202.0
4207,408.0,,😭,2018-05-10 12:03:09+00:00,2018-05-10 00:00:00+00:00,True,relationships,0.0
4206,408.0,,😭,2018-05-10 12:03:06+00:00,2018-05-10 00:00:00+00:00,True,relationships,0.0
4205,408.0,,😭,2018-05-10 12:03:03+00:00,2018-05-10 00:00:00+00:00,True,relationships,0.0
4204,209.0,1070.0,❤️,2018-05-10 10:45:43+00:00,2018-12-17 00:00:00+00:00,True,relationships,-221.0
4203,294.0,,❤️,2018-05-10 07:43:11+00:00,2019-01-14 00:00:00+00:00,True,relationships,-249.0
4202,400.0,2055.0,😭,2018-05-10 05:16:40+00:00,2019-03-02 00:00:00+00:00,True,puberty,-296.0
4201,400.0,2055.0,😭,2018-05-10 05:16:34+00:00,2019-03-02 00:00:00+00:00,True,puberty,-296.0
4200,404.0,,😭,2018-05-10 05:14:36+00:00,2018-11-25 00:00:00+00:00,True,puberty,-199.0
4199,391.0,2015.0,✌,2018-05-10 02:49:31+00:00,2018-09-22 00:00:00+00:00,True,relationships,-135.0
4198,136.0,,👀,2018-05-10 02:47:44+00:00,2018-11-15 00:00:00+00:00,True,relationships,-189.0
4197,402.0,,✌,2018-05-10 02:44:33+00:00,2019-03-03 00:00:00+00:00,True,relationships,-297.0
4196,406.0,,😭,2018-05-10 02:42:56+00:00,2018-05-08 00:00:00+00:00,True,relationships,2.0
4195,407.0,,✌,2018-05-10 01:50:32+00:00,2018-11-29 00:00:00+00:00,True,bullying,-203.0
4194,294.0,,❤️,2018-05-10 00:36:25+00:00,2019-01-14 00:00:00+00:00,True,relationships,-249.0
4193,391.0,,👀,2018-05-09 23:31:38+00:00,2018-09-22 00:00:00+00:00,True,relationships,-136.0
4192,405.0,,❤️,2018-05-09 22:54:56+00:00,2018-05-07 00:00:00+00:00,True,relationships,2.0
4191,403.0,,😭,2018-05-09 17:00:12+00:00,2018-05-05 00:00:00+00:00,True,bullying,4.0
4190,390.0,2009.0,❤️,2018-05-09 14:51:21+00:00,2019-01-01 00:00:00+00:00,True,relationships,-237.0
4189,404.0,,✌,2018-05-09 13:01:19+00:00,2018-11-25 00:00:00+00:00,True,puberty,-200.0
4188,217.0,,❤️,2018-05-09 12:35:13+00:00,2018-11-14 00:00:00+00:00,True,relationships,-189.0
4187,59.0,,😭,2018-05-09 04:52:43+00:00,2017-10-01 00:00:00+00:00,True,relationships,220.0
4186,59.0,295.0,😭,2018-05-09 04:52:28+00:00,2017-10-01 00:00:00+00:00,True,relationships,220.0
4185,404.0,,😅,2018-05-09 04:38:15+00:00,2018-11-25 00:00:00+00:00,True,puberty,-200.0
4184,406.0,,❤️,2018-05-09 04:37:35+00:00,2018-05-08 00:00:00+00:00,True,relationships,1.0
4183,406.0,,✌,2018-05-09 03:35:25+00:00,2018-05-08 00:00:00+00:00,True,relationships,1.0
4182,359.0,1866.0,❤️,2018-05-09 00:53:09+00:00,2018-10-23 00:00:00+00:00,True,relationships,-167.0
4181,130.0,674.0,❤️,2018-05-09 00:51:21+00:00,2019-08-02 00:00:00+00:00,True,puberty,-450.0
4180,130.0,672.0,✌,2018-05-09 00:51:08+00:00,2019-08-02 00:00:00+00:00,True,puberty,-450.0
4179,130.0,671.0,✌,2018-05-09 00:51:03+00:00,2019-08-02 00:00:00+00:00,True,puberty,-450.0
4178,134.0,698.0,❤️,2018-05-09 00:49:17+00:00,2018-11-01 00:00:00+00:00,True,bullying,-176.0
4177,404.0,,😭,2018-05-09 00:47:01+00:00,2018-11-25 00:00:00+00:00,True,puberty,-200.0
4176,400.0,,😅,2018-05-09 00:44:22+00:00,2019-03-02 00:00:00+00:00,True,puberty,-297.0
4175,404.0,,😅,2018-05-09 00:43:16+00:00,2018-11-25 00:00:00+00:00,True,puberty,-200.0
4174,129.0,,✌,2018-05-09 00:20:54+00:00,2017-11-03 00:00:00+00:00,True,puberty,187.0
4173,129.0,,😅,2018-05-09 00:19:33+00:00,2017-11-03 00:00:00+00:00,True,puberty,187.0
4172,406.0,,👀,2018-05-09 00:16:34+00:00,2018-05-08 00:00:00+00:00,True,relationships,1.0
4171,394.0,2029.0,😭,2018-05-08 21:48:49+00:00,2018-09-24 00:00:00+00:00,True,bullying,-139.0
4170,394.0,2028.0,😭,2018-05-08 21:48:47+00:00,2018-09-24 00:00:00+00:00,True,bullying,-139.0
4169,398.0,2048.0,❤️,2018-05-08 21:48:31+00:00,2018-12-12 00:00:00+00:00,True,relationships,-218.0
4168,359.0,,❤️,2018-05-08 21:38:13+00:00,2018-10-23 00:00:00+00:00,True,relationships,-168.0
4167,402.0,,❤️,2018-05-08 21:27:15+00:00,2019-03-03 00:00:00+00:00,True,relationships,-299.0
4166,398.0,,❤️,2018-05-08 21:26:12+00:00,2018-12-12 00:00:00+00:00,True,relationships,-218.0
4165,403.0,,❤️,2018-05-08 21:24:27+00:00,2018-05-05 00:00:00+00:00,True,bullying,3.0
4164,32.0,160.0,❤️,2018-05-08 18:11:44+00:00,2017-09-22 00:00:00+00:00,True,relationships,228.0
4163,406.0,,😭,2018-05-08 18:09:23+00:00,2018-05-08 00:00:00+00:00,True,relationships,0.0
4162,406.0,2075.0,✌,2018-05-08 18:02:55+00:00,2018-05-08 00:00:00+00:00,True,relationships,0.0
4161,406.0,,✌,2018-05-08 18:02:47+00:00,2018-05-08 00:00:00+00:00,True,relationships,0.0
4160,406.0,,👀,2018-05-08 18:02:44+00:00,2018-05-08 00:00:00+00:00,True,relationships,0.0
4159,406.0,,✌,2018-05-08 18:02:35+00:00,2018-05-08 00:00:00+00:00,True,relationships,0.0
4158,404.0,,✌,2018-05-08 17:37:52+00:00,2018-11-25 00:00:00+00:00,True,puberty,-201.0
4157,406.0,,😭,2018-05-08 17:17:01+00:00,2018-05-08 00:00:00+00:00,True,relationships,0.0
4156,169.0,,✌,2018-05-08 14:18:36+00:00,2019-08-05 00:00:00+00:00,True,bullying,-454.0
4155,404.0,,👀,2018-05-08 14:17:48+00:00,2018-11-25 00:00:00+00:00,True,puberty,-201.0
4154,406.0,,😭,2018-05-08 04:04:22+00:00,2018-05-08 00:00:00+00:00,True,relationships,0.0
4153,4.0,17.0,✌,2018-05-08 03:35:52+00:00,2017-09-05 23:46:41+00:00,True,bullying,244.0
4152,404.0,,❤️,2018-05-08 02:34:02+00:00,2018-11-25 00:00:00+00:00,True,puberty,-201.0
4151,359.0,,❤️,2018-05-08 01:38:30+00:00,2018-10-23 00:00:00+00:00,True,relationships,-168.0
4150,403.0,,❤️,2018-05-08 01:35:04+00:00,2018-05-05 00:00:00+00:00,True,bullying,3.0
4149,403.0,2067.0,✌,2018-05-08 01:34:47+00:00,2018-05-05 00:00:00+00:00,True,bullying,3.0
4148,403.0,2066.0,😭,2018-05-08 01:34:43+00:00,2018-05-05 00:00:00+00:00,True,bullying,3.0
4147,92.0,,✌,2018-05-08 01:18:12+00:00,2019-02-19 00:00:00+00:00,True,relationships,-287.0
4146,402.0,,❤️,2018-05-08 01:16:35+00:00,2019-03-03 00:00:00+00:00,True,relationships,-299.0
4145,398.0,2048.0,✌,2018-05-08 00:17:32+00:00,2018-12-12 00:00:00+00:00,True,relationships,-218.0
4144,400.0,2054.0,😅,2018-05-08 00:14:57+00:00,2019-03-02 00:00:00+00:00,True,puberty,-298.0
4143,317.0,1642.0,❤️,2018-05-07 23:17:51+00:00,2018-12-03 00:00:00+00:00,True,relationships,-210.0
4142,371.0,1920.0,✌,2018-05-07 23:14:27+00:00,2018-10-21 00:00:00+00:00,True,relationships,-167.0
4141,296.0,,✌,2018-05-07 23:11:05+00:00,2019-01-19 00:00:00+00:00,True,relationships,-257.0
4140,294.0,1532.0,✌,2018-05-07 21:21:51+00:00,2019-01-14 00:00:00+00:00,True,relationships,-252.0
4139,401.0,2058.0,👀,2018-05-07 21:11:51+00:00,2019-03-03 00:00:00+00:00,True,relationships,-300.0
4138,385.0,1988.0,😅,2018-05-07 20:40:34+00:00,2019-01-01 00:00:00+00:00,True,relationships,-239.0
4137,384.0,1984.0,✌,2018-05-07 13:44:59+00:00,2018-10-22 00:00:00+00:00,True,bullying,-168.0
4136,384.0,1983.0,✌,2018-05-07 13:44:56+00:00,2018-10-22 00:00:00+00:00,True,bullying,-168.0
4135,384.0,1982.0,✌,2018-05-07 13:44:38+00:00,2018-10-22 00:00:00+00:00,True,bullying,-168.0
4134,394.0,2027.0,✌,2018-05-07 13:43:19+00:00,2018-09-24 00:00:00+00:00,True,bullying,-140.0
4133,394.0,2029.0,😭,2018-05-07 13:43:16+00:00,2018-09-24 00:00:00+00:00,True,bullying,-140.0
4132,394.0,2028.0,😭,2018-05-07 13:43:13+00:00,2018-09-24 00:00:00+00:00,True,bullying,-140.0
4131,394.0,2027.0,❤️,2018-05-07 13:43:11+00:00,2018-09-24 00:00:00+00:00,True,bullying,-140.0
4130,403.0,2067.0,✌,2018-05-07 13:41:28+00:00,2018-05-05 00:00:00+00:00,True,bullying,2.0
4129,403.0,2066.0,😭,2018-05-07 13:41:04+00:00,2018-05-05 00:00:00+00:00,True,bullying,2.0
4128,403.0,2065.0,👀,2018-05-07 13:40:41+00:00,2018-05-05 00:00:00+00:00,True,bullying,2.0
4127,403.0,2064.0,✌,2018-05-07 13:40:30+00:00,2018-05-05 00:00:00+00:00,True,bullying,2.0
4126,368.0,,✌,2018-05-07 12:37:35+00:00,2018-11-28 00:00:00+00:00,True,puberty,-205.0
4125,405.0,,👀,2018-05-07 12:36:50+00:00,2018-05-07 00:00:00+00:00,True,relationships,0.0
4124,358.0,1858.0,✌,2018-05-07 11:54:25+00:00,2018-10-20 00:00:00+00:00,True,relationships,-166.0
4123,4.0,17.0,❤️,2018-05-07 11:41:00+00:00,2017-09-05 23:46:41+00:00,True,bullying,243.0
4122,4.0,15.0,👀,2018-05-07 11:40:50+00:00,2017-09-05 23:46:41+00:00,True,bullying,243.0
4121,4.0,14.0,❤️,2018-05-07 11:40:42+00:00,2017-09-05 23:46:41+00:00,True,bullying,243.0
4120,4.0,13.0,✌,2018-05-07 11:40:31+00:00,2017-09-05 23:46:41+00:00,True,bullying,243.0
4119,4.0,12.0,✌,2018-05-07 11:40:22+00:00,2017-09-05 23:46:41+00:00,True,bullying,243.0
4118,402.0,,❤️,2018-05-07 11:39:24+00:00,2019-03-03 00:00:00+00:00,True,relationships,-300.0
4117,400.0,,😭,2018-05-07 03:57:58+00:00,2019-03-02 00:00:00+00:00,True,puberty,-299.0
4116,404.0,,👀,2018-05-07 03:56:45+00:00,2018-11-25 00:00:00+00:00,True,puberty,-202.0
4115,335.0,1745.0,✌,2018-05-07 03:48:35+00:00,2019-09-25 00:00:00+00:00,True,relationships,-506.0
4114,403.0,,❤️,2018-05-07 03:39:22+00:00,2018-05-05 00:00:00+00:00,True,bullying,2.0
4113,396.0,2036.0,✌,2018-05-07 03:36:44+00:00,2019-03-13 00:00:00+00:00,True,relationships,-310.0
4112,32.0,160.0,❤️,2018-05-07 02:11:47+00:00,2017-09-22 00:00:00+00:00,True,relationships,227.0
4111,32.0,159.0,✌,2018-05-07 02:11:40+00:00,2017-09-22 00:00:00+00:00,True,relationships,227.0
4110,32.0,157.0,✌,2018-05-07 02:11:32+00:00,2017-09-22 00:00:00+00:00,True,relationships,227.0
4109,32.0,158.0,✌,2018-05-07 02:11:29+00:00,2017-09-22 00:00:00+00:00,True,relationships,227.0
4108,235.0,,❤️,2018-05-07 00:49:52+00:00,2018-07-28 00:00:00+00:00,True,relationships,-82.0
4107,362.0,,❤️,2018-05-07 00:12:41+00:00,2018-12-22 00:00:00+00:00,True,puberty,-229.0
4106,362.0,,✌,2018-05-07 00:12:37+00:00,2018-12-22 00:00:00+00:00,True,puberty,-229.0
4105,385.0,1988.0,😭,2018-05-07 00:11:33+00:00,2019-01-01 00:00:00+00:00,True,relationships,-239.0
4104,385.0,1987.0,😭,2018-05-07 00:11:29+00:00,2019-01-01 00:00:00+00:00,True,relationships,-239.0
4103,385.0,1986.0,😭,2018-05-07 00:11:27+00:00,2019-01-01 00:00:00+00:00,True,relationships,-239.0
4102,343.0,,✌,2018-05-07 00:06:47+00:00,2019-08-17 00:00:00+00:00,True,bullying,-467.0
4101,395.0,2033.0,✌,2018-05-07 00:03:15+00:00,2018-11-19 00:00:00+00:00,True,relationships,-196.0
4100,395.0,2031.0,✌,2018-05-07 00:02:54+00:00,2018-11-19 00:00:00+00:00,True,relationships,-196.0
4099,395.0,2030.0,✌,2018-05-07 00:02:46+00:00,2018-11-19 00:00:00+00:00,True,relationships,-196.0
4098,386.0,1991.0,👀,2018-05-07 00:01:40+00:00,2018-11-19 00:00:00+00:00,True,puberty,-196.0
4097,386.0,1990.0,😭,2018-05-07 00:01:30+00:00,2018-11-19 00:00:00+00:00,True,puberty,-196.0
4096,386.0,1989.0,✌,2018-05-07 00:01:27+00:00,2018-11-19 00:00:00+00:00,True,puberty,-196.0
4095,400.0,,😭,2018-05-06 23:59:10+00:00,2019-03-02 00:00:00+00:00,True,puberty,-300.0
4094,389.0,2002.0,❤️,2018-05-06 23:41:47+00:00,2018-09-05 00:00:00+00:00,True,puberty,-122.0
4093,389.0,2003.0,❤️,2018-05-06 23:41:46+00:00,2018-09-05 00:00:00+00:00,True,puberty,-122.0
4092,389.0,2004.0,❤️,2018-05-06 23:41:44+00:00,2018-09-05 00:00:00+00:00,True,puberty,-122.0
4091,389.0,2005.0,❤️,2018-05-06 23:41:44+00:00,2018-09-05 00:00:00+00:00,True,puberty,-122.0
4090,391.0,2018.0,❤️,2018-05-06 23:40:07+00:00,2018-09-22 00:00:00+00:00,True,relationships,-139.0
4089,393.0,2026.0,✌,2018-05-06 23:37:50+00:00,2019-02-05 00:00:00+00:00,True,relationships,-275.0
4088,404.0,2070.0,❤️,2018-05-06 21:47:13+00:00,2018-11-25 00:00:00+00:00,True,puberty,-203.0
4087,404.0,2069.0,❤️,2018-05-06 21:47:06+00:00,2018-11-25 00:00:00+00:00,True,puberty,-203.0
4086,404.0,2068.0,❤️,2018-05-06 21:47:03+00:00,2018-11-25 00:00:00+00:00,True,puberty,-203.0
4085,400.0,2054.0,😭,2018-05-06 03:31:09+00:00,2019-03-02 00:00:00+00:00,True,puberty,-300.0
4084,124.0,,❤️,2018-05-06 02:10:47+00:00,2017-10-28 00:00:00+00:00,True,relationships,190.0
4083,397.0,,✌,2018-05-06 02:09:39+00:00,2018-11-26 00:00:00+00:00,True,puberty,-204.0
4082,400.0,,😭,2018-05-06 02:09:05+00:00,2019-03-02 00:00:00+00:00,True,puberty,-300.0
4081,401.0,,😭,2018-05-06 02:08:50+00:00,2019-03-03 00:00:00+00:00,True,relationships,-301.0
4080,210.0,,❤️,2018-05-06 02:05:30+00:00,2018-12-17 00:00:00+00:00,True,puberty,-225.0
4079,32.0,,✌,2018-05-06 02:04:24+00:00,2017-09-22 00:00:00+00:00,True,relationships,226.0
4078,335.0,,✌,2018-05-06 02:01:35+00:00,2019-09-25 00:00:00+00:00,True,relationships,-507.0
4077,192.0,985.0,❤️,2018-05-06 01:45:10+00:00,2018-01-03 00:00:00+00:00,True,puberty,123.0
4076,130.0,676.0,❤️,2018-05-06 01:42:16+00:00,2019-08-02 00:00:00+00:00,True,puberty,-453.0
4075,130.0,674.0,✌,2018-05-06 01:41:57+00:00,2019-08-02 00:00:00+00:00,True,puberty,-453.0
4074,47.0,235.0,✌,2018-05-06 01:40:59+00:00,2017-09-27 00:00:00+00:00,True,puberty,221.0
4073,47.0,234.0,✌,2018-05-06 01:40:53+00:00,2017-09-27 00:00:00+00:00,True,puberty,221.0
4072,22.0,108.0,✌,2018-05-06 01:40:17+00:00,2017-09-05 23:46:41+00:00,True,puberty,242.0
4071,287.0,1492.0,✌,2018-05-06 01:37:50+00:00,2019-03-06 00:00:00+00:00,True,puberty,-304.0
4070,400.0,2054.0,😭,2018-05-06 01:35:58+00:00,2019-03-02 00:00:00+00:00,True,puberty,-300.0
4069,371.0,1916.0,✌,2018-05-06 00:29:35+00:00,2018-10-21 00:00:00+00:00,True,relationships,-168.0
4068,388.0,,✌,2018-05-06 00:26:25+00:00,2018-11-21 00:00:00+00:00,True,relationships,-199.0
4067,390.0,,❤️,2018-05-06 00:21:03+00:00,2019-01-01 00:00:00+00:00,True,relationships,-240.0
